source_id,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,ipd_frac_multi_peak,phot_g_mean_mag,bp_rp,teff_best,logg_best,mh_best,imodel,av_best,rv_best,chi2_best,chi2_prior_best,C_best,logR_iso,sig_logR_iso,teff,teff_err,logg,logg_err,mh,mh_err,av,av_err,rv,rv_err,A_DECam_Y,A_DECam_Y_err,A_DECam_g,A_DECam_g_err,A_DECam_i,A_DECam_i_err,A_DECam_r,A_DECam_r_err,A_DECam_z,A_DECam_z_err,A_VISTA_H,A_VISTA_H_err,A_VISTA_J,A_VISTA_J_err,A_VISTA_Ks,A_VISTA_Ks_err,refined,n_xp,plx_used,n_phot,spec_prior,dm_DECam_Y,dm_DECam_g,dm_DECam_i,dm_DECam_r,dm_DECam_z,dm_VISTA_H,dm_VISTA_J,dm_VISTA_Ks,plx_inflate,D_kpc,D_err,teff_desi,D_med,D_lo,D_hi,D_frac,D_phot,A_i,A_i_err
4043408763672616320,267.82689,-33.14925,0.16959,0.05663,2.99469,1.13638,0,15.96859,3.23073,3600.0,4.5,0.0,62,3.3,3.55,172.93405,0.0,35.37369,-0.03097,0.15,3574.30865,43.69354,4.62811,0.21841,0.0,0.0,3.29928,0.05588,3.77795,0.20742,1.51564,0.05894,3.67003,0.07989,2.12902,0.0578,2.71987,0.05899,1.70345,0.05801,0.67753,0.03492,1.03793,0.04754,0.44288,0.02565,True,338,False,8,False,0.01673,0.00017,0.01445,-0.06432,0.05356,-0.00836,0.0353,0.0089,1.7,5.35929,2.76513,,1.96954,1.72789,2.27161,0.13803,0.15656,2.12902,0.0578
4043408896819900288,267.84682,-33.12644,0.52355,0.08611,6.08019,1.0257,0,17.27316,1.69324,5500.0,4.5,0.0,308,1.7,2.8,115.37693,0.73509,0.39463,-0.05669,0.08,5458.13496,177.6132,4.45526,0.35727,0.0,0.0,1.70888,0.13265,2.90345,0.15671,0.65527,0.0947,2.00169,0.18632,1.021,0.12184,1.39153,0.14628,0.76818,0.10288,0.26931,0.0467,0.42803,0.06847,0.16734,0.03186,True,338,True,8,False,-0.03358,-0.00751,0.02482,0.04661,-0.00253,0.01965,-0.0518,-0.02954,1.7,1.84998,0.50098,,1.63673,1.40851,1.92223,0.15693,1.39706,1.021,0.12184
4043408896862962304,267.85077,-33.12197,0.07039,0.06644,1.05943,1.08388,0,16.6416,2.31398,4200.0,0.5,0.0,132,2.2,2.8,124.57139,0.0,4.48353,1.96903,0.15,4373.2277,149.43793,0.47691,0.41006,0.0,0.0,2.54753,0.22747,3.09467,0.18004,1.02651,0.14648,2.87801,0.27668,1.55253,0.18855,2.0716,0.22399,1.18821,0.15917,0.43299,0.07192,0.68038,0.10565,0.27458,0.04894,True,338,False,8,False,-0.01376,-0.01356,0.00778,0.01042,-0.00529,0.0274,-0.01791,0.00614,1.7,11.44264,14.78955,,22.47989,19.2755,24.3132,0.11205,43.97643,1.55253,0.18855
4043409072910402944,267.78619,-33.16583,0.47277,0.09164,5.15871,1.03566,15,17.33219,1.59726,6900.0,4.5,0.0,470,2.8,3.55,188.46228,0.00437,0.40161,0.12247,0.08,6787.4044,348.39065,4.3654,0.33327,0.0,0.0,2.74333,0.1924,3.50963,0.25678,1.20255,0.11811,3.13979,0.21584,1.74714,0.14503,2.27796,0.17017,1.37115,0.12617,0.53054,0.06061,0.81687,0.08742,0.34217,0.04212,False,338,True,6,False,-0.02591,-0.00648,-0.02977,-0.03526,-0.00763,0.01879,,,1.7,2.04178,0.64949,,2.16255,1.81137,2.60685,0.18392,2.09203,1.74714,0.14503
4043409072969577344,267.77911,-33.16999,0.87454,0.03836,22.8003,1.26501,46,14.68575,1.26015,5900.0,4.0,0.0,357,1.4,5.55,130.9947,0.89966,2.98921,0.20599,0.08,5900.22782,7.73238,3.9967,0.06141,0.0,0.0,1.37482,0.0253,5.50611,0.07828,0.74178,0.02873,1.51173,0.03891,0.98402,0.03357,1.1961,0.03638,0.81682,0.03022,0.35403,0.015,0.52675,0.0215,0.23753,0.01048,True,338,True,5,False,0.10431,0.01812,-0.01189,0.01618,0.0735,,,,1.7,1.12165,0.08204,,1.10804,1.03727,1.18858,0.06828,0.92942,0.98402,0.03357
4043409107270281216,267.78245,-33.15154,0.07415,0.05543,1.3377,1.20326,1,16.00483,2.51902,4600.0,4.5,0.0,192,3.7,3.55,119.64714,0.0,11.97468,-0.16739,0.08,4647.43745,150.06313,4.68058,0.72116,0.0,0.0,3.78701,0.17199,3.62259,0.13782,1.69804,0.13089,4.25386,0.21587,2.43457,0.15947,3.14138,0.18179,1.92339,0.13933,0.7527,0.06661,1.15609,0.09642,0.48974,0.04609,True,338,False,8,False,0.03124,0.00473,0.01199,-0.00903,0.02743,-0.06483,0.02714,0.01047,1.7,10.97124,11.34225,,1.51922,1.38627,1.67319,0.09443,0.19655,2.43457,0.15947
4043409107327881088,267.79071,-33.15742,-0.07308,0.11573,-0.63144,1.09355,25,17.57077,2.44683,4600.0,1.0,0.0,185,3.3,3.05,105.98631,0.0,2.38297,1.71903,0.15,4539.92921,139.08374,1.26053,0.74898,0.0,0.0,3.19564,0.15691,3.02022,0.11328,1.2639,0.12176,3.63752,0.24039,1.93019,0.15706,2.59222,0.18847,1.46861,0.1323,0.5285,0.0598,0.83359,0.08777,0.33281,0.04072,True,338,False,8,False,-0.00121,-0.02007,-0.02,-0.05931,-0.01544,-0.00227,-0.03213,0.00807,1.7,-17.83274,62.56466,,21.85972,18.20299,24.11606,0.13525,33.92116,1.93019,0.15706
4043409107327891712,267.79602,-33.15265,0.36534,0.06291,5.80774,0.9742,0,16.6938,2.08594,4600.0,3.5,0.0,190,2.1,3.05,191.4247,0.04085,2.06675,0.54579,0.08,4653.01638,77.20925,3.63681,0.2245,0.0,0.0,2.19933,0.09591,3.05778,0.12454,0.87991,0.06875,2.52579,0.12268,1.33725,0.08451,1.79302,0.09865,1.02074,0.07338,0.3696,0.03523,0.58164,0.0508,0.23341,0.02453,True,338,True,8,False,-0.05921,0.00184,-0.00667,0.01036,-0.02918,0.02466,-0.06791,0.00998,1.7,2.61545,0.73154,,2.60483,2.21085,3.10208,0.17107,2.44425,1.33725,0.08451
4043409171697728896,267.7754,-33.13871,0.15551,0.03877,4.01149,1.00368,4,15.69863,2.65968,4300.0,4.0,0.0,152,3.3,3.05,167.11921,0.0,15.621,0.21903,0.15,4377.93209,78.98845,3.99587,0.45417,0.0,0.0,3.42794,0.11812,3.0925,0.10314,1.38205,0.09284,3.90351,0.15824,2.08322,0.11356,2.78199,0.13074,1.59648,0.0989,0.58211,0.04733,0.91496,0.06842,0.36905,0.03286,True,338,False,8,False,0.01531,-0.00691,0.01763,0.00055,0.03143,-0.00797,0.09002,0.014,1.7,5.79671,2.21447,,2.93797,2.55966,3.41824,0.14612,0.41896,2.08322,0.11356
4043408420074779904,267.85917,-33.18099,-0.00503,0.09819,-0.05123,1.05813,0,17.19714,2.33309,5100.0,0.0,0.0,248,3.4,3.3,131.86064,0.0,2.63323,2.21903,0.15,4963.63749,178.09664,1.69341,2.0516,0.0,0.0,3.23504,0.12792,3.16856,0.14857,1.32819,0.1371,3.68852,0.2345,1.99252,0.16718,2.64791,0.19227,1.53033,0.14564,0.56643,0.0703,0.88515,0.10137,0.35945,0.04876,True,338,False,8,False,-0.01571,0.02423,-0.03467,-0.02659,-0.02102,0.00782,0.07305,0.05449,1.7,83.54251,1164.96066,,23.64439,21.65518,24.64724,0.06327,102.04356,1.99252,0.16718
4043408420132574592,267.86524,-33.17819,0.0029,0.1353,0.02142,1.32231,11,17.5311,2.29529,4500.0,4.0,0.0,178,2.7,2.8,120.50316,0.0,1.61584,0.21903,0.15,4709.85812,269.70402,4.46898,1.20983,0.0,0.0,2.74139,0.28635,2.5968,0.40014,1.02945,0.21053,3.28685,0.31103,1.64027,0.23776,2.26475,0.2599,1.21673,0.21782,0.41008,0.11379,0.66137,0.16063,0.25108,0.08116,False,338,False,5,False,0.04736,-0.00195,0.06105,0.0373,0.05612,,,,1.7,50.2571,580.93895,,2.36511,1.83998,3.1056,0.26756,1.30266,1.64027,0.23776
4043408420132592768,267.86539,-33.17528,0.30338,0.10839,2.79889,1.04225,0,17.44956,1.72455,5700.0,1.0,0.0,327,2.2,3.05,120.71613,0.0,0.46661,1.71903,0.15,5973.463,349.25677,3.05721,1.87229,0.0,0.0,2.16663,0.09801,2.94883,0.1352,0.84189,0.1154,2.53385,0.25407,1.30155,0.15417,1.76785,0.19083,0.98319,0.12732,0.3488,0.05538,0.55241,0.08215,0.21736,0.03734,True,338,False,8,False,-0.03317,-0.00496,-0.03395,-0.03678,-0.01583,0.03249,-0.02594,0.00951,1.7,3.12132,1.79524,,23.33154,20.96155,24.56135,0.07714,76.6572,1.30155,0.15417
4043408484626067968,267.84758,-33.16048,0.28522,0.10578,2.69638,1.19169,0,17.0755,2.39413,4300.0,0.5,0.0,145,2.6,3.05,108.53726,0.0,3.47199,1.96903,0.15,4282.98285,160.52754,0.54415,0.47254,0.0,0.0,2.48749,0.24561,3.03548,0.16001,0.98783,0.15286,2.82029,0.31005,1.50603,0.20096,2.01955,0.24367,1.14724,0.16739,0.41372,0.07402,0.6522,0.10935,0.26112,0.0501,True,338,False,8,False,-0.00537,-0.03519,-0.00037,-0.01865,-0.00668,0.01347,-0.01783,0.03216,1.7,3.30882,1.96878,,22.6903,19.65784,24.37714,0.10399,49.97362,1.50603,0.20096
4043408518986011008,267.86622,-33.15966,-0.01038,0.06202,-0.16731,1.05207,0,16.48792,2.8183,4100.0,2.0,0.0,122,3.0,2.55,113.78154,0.0,7.6449,1.34813,0.08,4101.37904,12.08977,1.36777,0.62553,0.0,0.0,3.06079,0.06354,2.58826,0.08939,1.04866,0.07986,3.53326,0.08624,1.71908,0.08728,2.41151,0.08869,1.25392,0.08205,0.40191,0.04344,0.66042,0.06125,0.24106,0.03102,True,338,False,8,False,0.00561,-0.02209,-0.00643,0.03226,0.00527,0.02443,0.05388,-0.05562,1.7,150.99419,2403.91744,,8.89408,7.25465,10.93408,0.20685,8.06202,1.71908,0.08728
4043408557571552640,267.88523,-33.15785,0.06015,0.05428,1.1082,0.96967,0,16.28748,2.55542,4200.0,1.5,0.0,134,2.9,3.05,119.56008,0.0,8.51431,1.68323,0.16139,4228.74832,83.30131,1.59213,0.65887,0.0,0.0,2.87597,0.09581,3.02158,0.09081,1.1379,0.06642,3.26544,0.14094,1.73467,0.08712,2.32842,0.10656,1.32114,0.0726,0.47511,0.03212,0.74998,0.04743,0.29974,0.02178,True,338,False,8,False,-0.00721,-0.02802,-0.00486,-0.0135,-0.0009,0.07534,0.0123,0.03009,1.7,12.9612,15.50171,,16.87363,12.19363,21.76731,0.28369,16.52553,1.73467,0.08712
4043408557571597184,267.87555,-33.15902,0.05759,0.13354,0.43123,5.88462,55,14.11785,2.71924,4500.0,3.5,0.0,177,3.6,2.8,80.83708,0.0,62.89293,0.46903,0.15,4613.76756,169.18048,4.0073,0.78884,0.0,0.0,3.84279,0.15423,3.00755,0.08954,1.51498,0.1412,4.38414,0.2704,2.31097,0.18018,3.1063,0.21439,1.75852,0.15279,0.63148,0.06966,0.99727,0.10207,0.39754,0.04756,True,338,False,4,False,,-0.05067,,,,-0.02647,0.04107,-0.05906,1.7,13.40719,40.80739,,1.41473,1.17509,1.73438,0.19767,0.3713,2.31097,0.18018
4043408351413506176,267.80576,-33.16565,0.05138,0.13056,0.39355,1.35989,0,17.28731,2.30472,5000.0,6.0,0.0,247,3.3,3.3,120.34624,0.0,1.8352,-0.78097,0.15,4938.57031,220.91607,4.98909,1.30483,0.0,0.0,3.31896,0.17438,3.2673,0.1257,1.3941,0.15176,3.78789,0.29829,2.06615,0.19555,2.72642,0.23441,1.59978,0.16479,0.59997,0.07428,0.93385,0.10925,0.38371,0.05053,True,338,False,8,False,-0.00864,-0.01697,0.0046,0.00852,0.00626,-0.01499,-0.03166,-0.00568,1.7,14.62366,47.46499,,1.11098,0.95442,1.31104,0.1605,0.12223,2.06615,0.19555
4043408385715020160,267.85693,-33.18619,0.1374,0.07151,1.92152,0.95431,0,14.09874,5.22065,3200.0,3.0,0.0,6,4.5,2.55,473.58951,0.0,692.12529,0.71903,0.15,3245.51678,49.7986,2.49144,0.64677,0.0,0.0,4.26622,0.23743,2.44277,0.1598,1.36456,0.16564,4.98951,0.25591,2.26614,0.19511,3.17864,0.21848,1.62324,0.17505,0.49659,0.08484,0.83865,0.12291,0.28727,0.05848,True,338,False,5,False,,-0.04864,,-0.07314,,0.03479,0.15923,-0.06849,1.7,6.47655,5.09905,,1.79826,1.55716,2.10464,0.15222,0.19904,2.26614,0.19511
4043408385715021824,267.85169,-33.19016,0.0964,0.05477,1.75998,0.969,0,16.29509,2.50154,4600.0,3.5,0.0,190,3.2,3.3,124.10805,0.0,6.23091,0.54579,0.08,4700.80944,200.10792,3.97557,1.14068,0.0,0.0,3.21421,0.16514,3.28901,0.11512,1.3558,0.14924,3.6466,0.29487,2.00376,0.19327,2.63833,0.23206,1.55474,0.16242,0.58475,0.07259,0.90925,0.10704,0.37483,0.04919,True,338,False,8,False,0.01985,-0.00889,0.01045,0.00552,0.02384,0.05666,0.01148,0.03949,1.7,8.81815,7.24078,,2.61716,2.28332,3.0244,0.14158,1.40771,2.00376,0.19327
4043408415789159296,267.85663,-33.16968,0.00467,0.10638,0.04386,1.0013,0,17.44068,2.47457,4200.0,0.0,0.0,131,2.6,3.05,107.76181,0.0,3.30129,2.21903,0.15,4193.15821,53.59546,0.1346,0.27767,0.0,0.0,2.56178,0.10107,2.91891,0.11899,0.98356,0.07381,2.90464,0.12837,1.52447,0.08931,2.06455,0.10327,1.14962,0.07823,0.40464,0.03839,0.64317,0.05501,0.25288,0.02696,True,338,False,8,False,-0.00606,0.04557,0.00942,0.01637,0.00075,0.00573,-0.00989,0.01125,1.7,46.15496,385.26966,,23.55167,21.4474,24.62158,0.06739,91.13562,1.52447,0.08931
4043408415826563072,267.85762,-33.16485,-0.05404,0.05439,-0.99355,0.98636,0,16.14079,2.48987,4100.0,0.0,0.0,118,2.4,2.8,109.66972,0.0,10.81246,2.21903,0.15,4136.37325,48.49846,0.14029,0.25035,0.0,0.0,2.50591,0.11656,2.84786,0.12423,0.94217,0.07455,2.84483,0.12186,1.47504,0.08785,2.01028,0.09958,1.10567,0.07827,0.38296,0.03944,0.61214,0.05614,0.23782,0.02792,True,338,False,8,False,-0.00873,-0.00488,0.01036,0.01719,-0.00087,0.00774,0.06802,0.00979,1.7,-26.9998,67.40195,,22.90625,20.11022,24.43875,0.09448,50.35792,1.47504,0.08785
4043408484508633472,267.84305,-33.16138,0.03256,0.10282,0.31663,0.98984,0,17.55031,2.33798,5000.0,6.0,0.0,247,3.4,3.55,80.33887,0.0,1.57298,-0.78097,0.15,4904.47837,217.76061,4.86708,1.2966,0.0,0.0,3.35362,0.15125,3.42972,0.1398,1.4545,0.15749,3.80797,0.30608,2.12248,0.20248,2.77162,0.24226,1.65896,0.17088,0.63545,0.07745,0.98243,0.11367,0.40969,0.05278,True,338,False,8,False,-0.01648,-0.03799,-0.01191,-0.01545,-0.00439,-0.02039,-0.00798,0.00451,1.7,20.17917,71.17578,,1.37196,1.18276,1.6125,0.15662,0.13203,2.12248,0.20248
4043409588364411008,267.79876,-33.12265,0.44892,0.10108,4.44103,1.23835,1,17.1546,2.35648,4200.0,0.5,0.0,132,2.3,2.55,125.76951,0.0,2.97835,1.96903,0.15,4254.69525,119.92927,0.48127,0.49344,0.0,0.0,2.30159,0.16381,2.62534,0.13812,0.79961,0.11986,2.64959,0.23461,1.30617,0.155,1.82551,0.18598,0.95533,0.13038,0.30981,0.05894,0.50651,0.0865,0.18676,0.04023,True,338,False,8,False,-0.00166,-0.03185,0.00124,0.02724,0.03584,0.02845,0.01604,0.01449,1.7,2.14629,0.79161,,22.76285,19.78895,24.39938,0.10127,53.9563,1.30617,0.155
4043409622666243712,267.82718,-33.12784,0.11344,0.05859,1.93638,1.01724,0,16.21808,2.35481,4600.0,4.5,0.0,192,3.5,3.55,134.38239,0.0,8.56942,-0.16739,0.08,4551.78715,114.35683,4.30607,0.72413,0.0,0.0,3.44458,0.1459,3.62592,0.15932,1.54554,0.11583,3.87329,0.19215,2.21639,0.14057,2.86007,0.16042,1.75102,0.12309,0.6853,0.05917,1.05246,0.0855,0.44589,0.04106,True,338,False,8,False,0.05358,-0.01464,0.02562,0.00957,0.04951,-0.01609,-0.03908,0.01754,1.7,7.66609,5.85315,,1.46894,1.33686,1.62253,0.09724,0.23235,2.21639,0.14057
4043409687218947328,267.81979,-33.11187,0.07862,0.03794,2.07232,0.95565,0,15.433,3.52716,3600.0,4.5,0.0,62,3.9,3.55,217.16955,0.0,79.90698,-0.03097,0.15,3590.07348,29.90177,4.51951,0.10151,0.0,0.0,3.8571,0.08026,3.54426,0.12073,1.70742,0.05719,4.30624,0.09891,2.43732,0.06614,3.14997,0.07664,1.93039,0.05944,0.75111,0.03093,1.15883,0.04359,0.48704,0.02215,True,338,False,8,False,0.01951,0.04383,0.02016,-0.04425,0.02921,0.04162,0.08292,0.06483,1.7,10.45802,7.05385,,2.75954,2.44474,3.14599,0.12706,0.10417,2.43732,0.06614
4043408003464994048,267.83447,-33.1915,-0.00614,0.04342,-0.14137,1.0349,0,15.79468,2.65074,4100.0,0.5,0.0,119,3.0,3.05,119.32552,0.0,19.15125,1.96903,0.15,4155.98248,65.11689,1.1115,0.723,0.0,0.0,3.08569,0.12916,2.96027,0.10659,1.19893,0.08047,3.48957,0.14829,1.84333,0.09789,2.48575,0.11451,1.39643,0.08543,0.49602,0.04155,0.78638,0.05968,0.31141,0.02913,True,338,False,8,False,0.00774,0.00091,-0.00615,0.0042,0.00877,0.05989,0.12066,-0.03659,1.7,92.0656,625.6273,,19.78484,15.41028,23.3039,0.19949,21.27803,1.84333,0.09789
4043408042175643520,267.81355,-33.19181,0.35303,0.07045,5.01142,1.04128,4,16.77704,1.83286,5600.0,3.5,0.0,319,2.5,3.3,93.31561,0.4879,1.11488,0.57569,0.09957,5586.3291,189.58839,3.75259,0.30046,0.0,0.0,2.51486,0.13009,3.34064,0.13206,1.07317,0.09564,2.88711,0.19008,1.58266,0.12341,2.08216,0.14854,1.23016,0.10401,0.46605,0.04699,0.72239,0.069,0.29858,0.03196,True,338,True,7,False,,-0.01832,-0.00971,-0.00663,0.01334,-0.01482,-0.02352,0.04522,1.7,2.70246,0.87463,,3.46864,2.79189,4.36818,0.22722,3.56513,1.58266,0.12341
4043408076535410304,267.81882,-33.18306,0.21382,0.08256,2.58972,1.00877,0,17.11535,2.57514,4200.0,0.5,0.0,132,3.2,2.8,76.08526,0.0,5.20416,1.96903,0.15,4344.71356,167.45205,0.9074,1.10964,0.0,0.0,3.32702,0.20528,2.87041,0.1282,1.25909,0.15278,3.77498,0.30357,1.96247,0.19844,2.66803,0.23859,1.47465,0.16645,0.51372,0.07446,0.8197,0.10968,0.31973,0.0505,True,338,False,8,False,0.03566,-0.04276,-0.01114,-0.0152,0.01509,0.03231,0.01698,0.03309,1.7,4.33238,2.6345,,22.18761,18.73096,24.22419,0.12379,40.81828,1.96247,0.19844
4043408076603151872,267.82836,-33.1798,0.45811,0.08285,5.52956,1.06182,0,16.98557,2.01266,4600.0,4.0,0.0,191,1.9,3.05,152.68857,0.81889,1.41066,0.21903,0.15,4584.64883,88.19411,3.76492,0.25673,0.0,0.0,1.85145,0.12015,2.88308,0.14456,0.70506,0.07914,2.14723,0.14422,1.09927,0.09914,1.4981,0.11652,0.82642,0.08513,0.28828,0.03979,0.4593,0.05786,0.17927,0.02746,True,338,True,8,False,-0.02125,-0.0033,0.00763,0.02011,0.00669,0.05696,-0.02989,0.03218,1.7,2.10476,0.62393,,1.95034,1.59911,2.44449,0.21673,1.39418,1.09927,0.09914
4043408248334141056,267.80427,-33.18976,0.09384,0.06278,1.49477,1.01331,0,15.85173,3.80922,3500.0,3.5,0.0,47,3.4,3.05,199.8257,0.0,51.34068,0.46903,0.15,3500.0,0.00011,3.50015,0.00878,0.0,0.0,3.45349,0.04609,3.14352,0.09204,1.40874,0.06628,3.91776,0.05825,2.0843,0.06887,2.75226,0.0664,1.61252,0.067,0.59541,0.03687,0.9356,0.05158,0.37867,0.02657,True,338,False,8,False,0.03116,0.06607,0.01492,-0.09616,0.05075,-0.0364,0.03461,-0.0527,1.7,9.02199,8.68697,,2.3552,2.00711,2.80713,0.16984,0.41096,2.0843,0.06887
4043408278467579136,267.82045,-33.17395,0.42855,0.05763,7.43671,1.15301,14,16.10515,1.5672,5900.0,4.0,0.0,357,1.7,2.55,250.2951,1.10838,0.93773,0.20599,0.08,6162.67155,304.31577,4.05726,0.31746,0.0,0.0,1.85408,0.1699,2.65314,0.12761,0.65332,0.09727,2.20749,0.23407,1.06469,0.13411,1.49121,0.17068,0.78032,0.10851,0.25546,0.04564,0.41556,0.06834,0.1538,0.03045,True,338,True,8,False,0.04073,0.01602,0.17979,0.07588,0.09039,0.01494,0.02521,-0.03389,1.7,2.24442,0.49349,,2.01198,1.75668,2.32879,0.14218,1.6594,1.06469,0.13411
4043409687099467136,267.81202,-33.10947,0.15559,0.08654,1.79795,0.94541,0,17.35474,2.60223,4500.0,3.5,0.0,177,3.2,3.05,123.41257,0.0,2.5007,0.46903,0.15,4408.19132,144.7153,3.27322,1.12993,0.0,0.0,2.99119,0.20422,2.91327,0.11997,1.14824,0.13193,3.43807,0.264,1.77818,0.16985,2.41277,0.20424,1.3415,0.14324,0.47169,0.06457,0.74994,0.0949,0.29438,0.044,True,338,False,8,False,-0.00779,0.00201,0.00358,0.00472,-0.00429,0.04751,0.06027,0.0224,1.7,5.7941,4.93882,,3.0452,2.3893,3.97802,0.26086,1.86208,1.77818,0.16985
4043409691443663488,267.80554,-33.11108,0.45793,0.05827,7.8588,0.95414,0,16.55156,1.74968,5500.0,4.0,0.0,307,2.1,3.05,149.00006,0.36175,1.03871,0.25076,0.09933,5611.50996,153.4042,3.88651,0.23805,0.0,0.0,2.19531,0.10735,3.09951,0.11714,0.88784,0.07133,2.54349,0.13443,1.34509,0.09022,1.80109,0.10684,1.02884,0.07703,0.37547,0.03558,0.589,0.05193,0.23715,0.02437,True,338,True,8,False,-0.03373,-0.04427,0.00414,0.01765,-0.019,0.02991,-0.03402,0.02629,1.7,2.10557,0.43917,,2.03579,1.75499,2.39619,0.15748,1.74788,1.34509,0.09022
4043409721453790592,267.82574,-33.08899,0.04384,0.1274,0.34415,1.33535,6,17.49427,2.42798,5200.0,1.0,0.0,263,3.7,3.05,122.65281,0.0,1.86521,1.71903,0.15,5218.14547,214.61591,3.03444,1.70511,0.0,0.0,3.69255,0.12271,3.10693,0.11822,1.4943,0.11092,4.22428,0.23173,2.25593,0.14423,3.01216,0.17581,1.72682,0.12067,0.63251,0.05435,0.99182,0.07984,0.39993,0.03694,True,338,False,8,False,0.04048,0.00032,0.01042,-0.0006,0.02691,-0.03147,0.02732,-0.01833,1.7,16.43583,58.5041,,22.17479,18.72767,24.2185,0.12381,38.34124,2.25593,0.14423
4043409725803377408,267.82512,-33.09843,0.14437,0.06935,2.08181,1.03881,0,16.85205,2.99879,4100.0,1.0,0.0,120,3.5,2.55,100.17203,0.0,7.73455,1.98102,0.08,4140.81147,85.66087,1.01743,0.66328,0.0,0.0,3.60185,0.11306,2.6646,0.07092,1.26961,0.11286,4.11629,0.19105,2.04945,0.13652,2.84638,0.15641,1.50805,0.11981,0.49621,0.05832,0.80792,0.08382,0.30125,0.04077,True,338,False,8,False,0.02009,-0.06755,0.00033,-0.00311,0.00179,-0.00366,-0.06123,-0.01686,1.7,6.19713,4.52743,,23.31669,21.11861,24.54412,0.07346,34.41933,2.04945,0.13652
4043409790300531584,267.79128,-33.10154,0.10414,0.10776,0.96644,1.05316,0,17.53164,2.5721,4200.0,0.5,0.0,132,2.9,3.05,117.55772,0.0,3.08446,1.96903,0.15,4258.22881,137.52255,0.96402,1.27791,0.0,0.0,2.8908,0.14149,3.01344,0.12929,1.14054,0.13897,3.27001,0.26413,1.74212,0.17624,2.33917,0.20891,1.32523,0.15006,0.47592,0.06883,0.75153,0.1007,0.30001,0.04713,True,338,False,8,False,-0.0334,0.00342,-0.01448,-0.02467,-0.03562,0.01871,-0.03356,0.04897,1.7,8.25488,12.48285,,22.86661,20.01064,24.4288,0.09661,53.02009,1.74212,0.17624
4043409794522952064,267.79188,-33.11043,0.18958,0.1046,1.81244,1.12844,5,17.10663,2.14551,4900.0,3.5,0.0,229,2.7,3.05,106.10815,0.0,1.62857,0.53588,0.08408,5098.46939,212.93443,3.46149,1.50349,0.0,0.0,2.82017,0.13614,3.0938,0.12341,1.13782,0.12266,3.23531,0.24632,1.72174,0.15919,2.30227,0.19208,1.31756,0.13353,0.48041,0.05986,0.75421,0.08815,0.30387,0.04061,True,338,False,8,False,0.03044,-0.00218,-0.00729,0.01751,0.01537,0.03864,0.04359,0.01039,1.7,4.84085,4.16688,,3.03694,2.49371,3.72227,0.20227,2.69139,1.72174,0.15919
4043409858956764160,267.77491,-33.10291,0.03003,0.11936,0.25155,0.99876,0,17.61269,2.70693,4200.0,0.5,0.0,132,3.1,3.05,114.51004,0.0,3.27477,1.96903,0.15,4212.9825,99.04533,1.32793,1.28091,0.0,0.0,3.04609,0.14559,2.95639,0.11625,1.18226,0.10334,3.45027,0.20616,1.82027,0.13004,2.45623,0.15562,1.37801,0.1111,0.48906,0.05171,0.77539,0.07524,0.30679,0.03571,True,338,False,8,False,0.01361,0.03435,0.02618,0.02288,0.00131,-0.01097,0.00895,0.01844,1.7,21.26511,91.76004,,22.83812,19.95748,24.42018,0.0977,51.45642,1.82027,0.13004
4043408553255922688,267.88096,-33.15318,0.0497,0.08717,0.57019,1.01122,0,16.90411,2.77907,4200.0,1.0,0.0,133,3.3,2.55,72.37061,0.0,6.04046,1.98741,0.08,4270.79617,138.17974,0.61477,0.48322,0.0,0.0,3.40636,0.18478,2.69111,0.10107,1.21293,0.14379,3.89743,0.27912,1.95011,0.1854,2.70162,0.22173,1.43874,0.15629,0.47726,0.07075,0.77458,0.10381,0.29071,0.04826,True,338,False,8,False,0.04578,-0.02197,0.01453,0.0266,0.0358,0.00732,3e-05,-0.03959,1.7,14.99219,33.30619,,23.67224,21.82485,24.6482,0.05963,39.52528,1.95011,0.1854
4043408621975003264,267.86318,-33.13918,-0.0111,0.11892,-0.09338,1.17275,7,17.33729,2.38651,4900.0,6.0,0.0,234,3.5,3.3,113.10202,0.0,2.25132,-0.78097,0.15,4721.60033,211.00448,5.29724,1.30238,0.0,0.0,3.35159,0.16861,3.31721,0.13787,1.42284,0.16597,3.81465,0.32429,2.09698,0.21188,2.757,0.25339,1.62912,0.17945,0.61534,0.08213,0.95571,0.12018,0.39469,0.05626,True,338,False,8,False,0.03994,-0.01489,0.00238,-0.02612,0.02567,0.0136,-0.02592,0.01366,1.7,169.63386,5817.47864,,1.20919,1.0419,1.42174,0.15706,0.11036,2.09698,0.21188
4043408622067376128,267.86435,-33.1405,-0.35337,0.11677,-3.02611,1.36549,26,16.98349,2.22773,5000.0,5.0,0.0,245,3.2,3.3,93.42301,0.0,2.4965,-0.28097,0.15,5070.0499,179.92918,3.21121,1.64981,0.0,0.0,3.21194,0.07314,3.21786,0.10945,1.3339,0.11369,3.67195,0.22088,1.98852,0.14507,2.63406,0.17327,1.5347,0.12293,0.57116,0.05629,0.89098,0.08236,0.36416,0.03846,True,338,False,8,False,0.04754,-0.01552,0.02727,0.02552,0.05458,0.01585,0.01128,0.03353,1.7,-2.97296,1.75455,,1.87863,1.56139,2.29538,0.19535,0.33141,1.98852,0.14507
