# SVO FPS GAIA/GAIA3.Gbp; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 3552.0128903434 Jy (Pogson); lambda_eff 5035.7502754443 A
# wavelength_A  transmission
7370.00 6.903628e-08
7380.00 7.366570e-08
7390.00 4.225415e-08
7400.00 7.938845e-09
7410.00 6.428880e-08
7420.00 9.945671e-09
7430.00 2.330085e-08
7440.00 3.435828e-08
7450.00 1.275550e-07
7460.00 8.345182e-08
7470.00 4.044282e-08
7480.00 3.051358e-08
7490.00 4.886019e-08
7500.00 2.171674e-08
