# SVO FPS Keck/NIRC2.Kp; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 677.56880064582 Jy (Pogson); lambda_eff 21084.380140491 A
# wavelength_A  transmission
20212.39 9.153310e-01
20216.26 9.153290e-01
20220.12 9.142120e-01
20223.99 9.142100e-01
20227.86 9.142090e-01
20231.73 9.142070e-01
20235.60 9.142050e-01
20239.47 9.142030e-01
20243.34 9.142010e-01
20247.21 9.142000e-01
20251.08 9.141980e-01
20254.95 9.141960e-01
20258.82 9.141940e-01
20262.69 9.141920e-01
20266.55 9.141900e-01
20270.42 9.141880e-01
20270.44 9.153030e-01
20274.31 9.153010e-01
20274.32 9.164160e-01
20278.19 9.164140e-01
20282.06 9.164120e-01
20282.07 9.175270e-01
20285.94 9.175250e-01
20285.95 9.186400e-01
20289.82 9.186380e-01
20293.69 9.186370e-01
20293.71 9.197510e-01
20297.58 9.197500e-01
20301.45 9.197480e-01
20305.30 9.186310e-01
20309.17 9.186290e-01
20313.03 9.175120e-01
20313.04 9.186270e-01
20316.91 9.186250e-01
20316.92 9.197400e-01
20320.79 9.197380e-01
20320.81 9.208530e-01
20324.68 9.208510e-01
20324.69 9.219660e-01
20324.70 9.230810e-01
20328.57 9.230790e-01
20328.58 9.241940e-01
20332.45 9.241920e-01
20336.32 9.241900e-01
20340.19 9.241890e-01
20344.06 9.241870e-01
20347.93 9.241850e-01
20351.80 9.241830e-01
20355.67 9.241810e-01
20359.54 9.241790e-01
20363.40 9.230630e-01
20363.41 9.241770e-01
20367.28 9.241760e-01
20371.15 9.241740e-01
20371.16 9.252890e-01
20375.03 9.252870e-01
20375.04 9.264020e-01
20378.91 9.264000e-01
20378.93 9.275140e-01
20382.80 9.275130e-01
20382.81 9.286270e-01
20386.68 9.286260e-01
20386.69 9.297400e-01
20390.56 9.297390e-01
20394.43 9.297370e-01
20394.44 9.308510e-01
20398.31 9.308500e-01
20402.18 9.308480e-01
20406.05 9.308460e-01
20409.92 9.308440e-01
20413.79 9.308420e-01
20417.66 9.308400e-01
20421.53 9.308390e-01
20421.54 9.319530e-01
20425.41 9.319510e-01
20425.43 9.330660e-01
20429.29 9.330640e-01
20429.31 9.341790e-01
20433.18 9.341770e-01
20433.20 9.364070e-01
20437.07 9.364050e-01
20437.09 9.375200e-01
20440.96 9.375180e-01
20440.97 9.386330e-01
20444.84 9.386310e-01
20448.71 9.386290e-01
20452.58 9.386280e-01
20456.45 9.386260e-01
20460.32 9.386240e-01
20464.19 9.386220e-01
20468.05 9.386200e-01
20468.07 9.397350e-01
20471.94 9.397330e-01
20475.81 9.397310e-01
20475.82 9.408460e-01
20479.69 9.408440e-01
20479.70 9.419590e-01
20483.57 9.419570e-01
20487.44 9.419550e-01
20491.31 9.419530e-01
20491.32 9.430680e-01
20495.19 9.430670e-01
20499.06 9.430650e-01
20502.93 9.430630e-01
20506.80 9.430610e-01
20506.81 9.441760e-01
20510.68 9.441740e-01
20510.70 9.452890e-01
20514.57 9.452870e-01
20514.58 9.464020e-01
20518.45 9.464000e-01
20522.32 9.463980e-01
20522.33 9.475130e-01
20526.20 9.475110e-01
20526.21 9.486260e-01
20530.08 9.486240e-01
20533.95 9.486220e-01
20537.82 9.486200e-01
20541.69 9.486180e-01
20545.56 9.486160e-01
20549.43 9.486150e-01
20553.30 9.486130e-01
20553.31 9.497280e-01
20557.18 9.497260e-01
20561.05 9.497240e-01
20564.92 9.497220e-01
20568.79 9.497200e-01
20568.80 9.508350e-01
