# SVO FPS GAIA/GAIA3.G; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 3228.7464752872 Jy (Pogson); lambda_eff 5822.3887136979 A
# wavelength_A  transmission
8630.00 3.378725e-01
8640.00 3.341472e-01
8650.00 3.301354e-01
8660.00 3.274890e-01
8670.00 3.236445e-01
8680.00 3.189443e-01
8690.00 3.168434e-01
8700.00 3.139951e-01
8710.00 3.101843e-01
8720.00 3.067937e-01
8730.00 3.047393e-01
8740.00 3.015088e-01
8750.00 2.978234e-01
8760.00 2.947447e-01
8770.00 2.912363e-01
8780.00 2.877491e-01
8790.00 2.838984e-01
8800.00 2.804917e-01
8810.00 2.777530e-01
8820.00 2.748838e-01
8830.00 2.714230e-01
8840.00 2.678566e-01
8850.00 2.646068e-01
8860.00 2.614557e-01
8870.00 2.586013e-01
8880.00 2.560504e-01
8890.00 2.527645e-01
8900.00 2.494709e-01
8910.00 2.461646e-01
8920.00 2.426958e-01
8930.00 2.394750e-01
8940.00 2.369287e-01
8950.00 2.336267e-01
8960.00 2.306196e-01
8970.00 2.278960e-01
8980.00 2.245876e-01
8990.00 2.211768e-01
9000.00 2.183149e-01
9010.00 2.154864e-01
9020.00 2.124626e-01
9030.00 2.093511e-01
9040.00 2.065260e-01
9050.00 2.036210e-01
9060.00 2.009062e-01
9070.00 1.978645e-01
9080.00 1.950532e-01
9090.00 1.925526e-01
9100.00 1.895781e-01
9110.00 1.864092e-01
9120.00 1.834060e-01
9130.00 1.806976e-01
9140.00 1.782735e-01
9150.00 1.756772e-01
9160.00 1.729970e-01
9170.00 1.703469e-01
9180.00 1.673752e-01
9190.00 1.645136e-01
9200.00 1.620721e-01
9210.00 1.595804e-01
9220.00 1.568517e-01
9230.00 1.542591e-01
9240.00 1.516708e-01
9250.00 1.490220e-01
9260.00 1.463661e-01
9270.00 1.439854e-01
9280.00 1.416308e-01
9290.00 1.393684e-01
9300.00 1.371193e-01
9310.00 1.345316e-01
9320.00 1.321452e-01
9330.00 1.298185e-01
9340.00 1.274754e-01
9350.00 1.251255e-01
9360.00 1.229376e-01
9370.00 1.207118e-01
9380.00 1.183143e-01
9390.00 1.160188e-01
9400.00 1.137586e-01
9410.00 1.116935e-01
9420.00 1.096159e-01
9430.00 1.074027e-01
9440.00 1.053746e-01
9450.00 1.032395e-01
9460.00 1.010619e-01
9470.00 9.901795e-02
9480.00 9.708767e-02
9490.00 9.509856e-02
9500.00 9.318914e-02
9510.00 9.129315e-02
9520.00 8.953654e-02
9530.00 8.764069e-02
9540.00 8.582601e-02
9550.00 8.389643e-02
9560.00 8.180116e-02
9570.00 8.012607e-02
9580.00 7.849051e-02
9590.00 7.675712e-02
9600.00 7.498328e-02
9610.00 7.320334e-02
9620.00 7.142719e-02
9630.00 6.973843e-02
9640.00 6.810548e-02
9650.00 6.656211e-02
9660.00 6.505668e-02
9670.00 6.353665e-02
9680.00 6.194145e-02
9690.00 6.034441e-02
9700.00 5.881950e-02
9710.00 5.728425e-02
9720.00 5.583201e-02
9730.00 5.447313e-02
9740.00 5.318924e-02
9750.00 5.188193e-02
9760.00 5.049600e-02
9770.00 4.910435e-02
9780.00 4.773972e-02
9790.00 4.642904e-02
9800.00 4.515232e-02
9810.00 4.395379e-02
9820.00 4.278429e-02
9830.00 4.160600e-02
9840.00 4.044913e-02
9850.00 3.931753e-02
9860.00 3.812287e-02
9870.00 3.700172e-02
9880.00 3.588921e-02
9890.00 3.486945e-02
9900.00 3.386778e-02
9910.00 3.285450e-02
9920.00 3.186352e-02
9930.00 3.085060e-02
9940.00 2.984223e-02
9950.00 2.886983e-02
9960.00 2.790962e-02
9970.00 2.701559e-02
9980.00 2.618264e-02
9990.00 2.537612e-02
10000.00 2.453819e-02
10010.00 2.369019e-02
10020.00 2.286540e-02
10030.00 2.206169e-02
10040.00 2.127504e-02
10050.00 2.053937e-02
10060.00 1.982528e-02
10070.00 1.913925e-02
10080.00 1.846349e-02
10090.00 1.779403e-02
10100.00 1.710453e-02
10110.00 1.644089e-02
10120.00 1.579928e-02
10130.00 1.518901e-02
10140.00 1.460008e-02
10150.00 1.404390e-02
10160.00 1.351521e-02
10170.00 1.298901e-02
10180.00 1.243263e-02
10190.00 1.191803e-02
10200.00 1.139589e-02
10210.00 1.091154e-02
10220.00 1.045211e-02
10230.00 1.001290e-02
10240.00 9.590841e-03
10250.00 9.193481e-03
10260.00 8.790474e-03
10270.00 8.381723e-03
10280.00 7.988088e-03
10290.00 7.615808e-03
10300.00 7.251571e-03
10310.00 6.916410e-03
10320.00 6.590501e-03
10330.00 6.281988e-03
10340.00 5.978959e-03
10350.00 5.686051e-03
10360.00 5.406032e-03
10370.00 5.128601e-03
10380.00 4.863067e-03
10390.00 4.607375e-03
10400.00 4.367006e-03
10410.00 4.136842e-03
10420.00 3.914098e-03
10430.00 3.704265e-03
10440.00 3.497689e-03
10450.00 3.297872e-03
10460.00 3.101145e-03
10470.00 2.911664e-03
10480.00 2.737154e-03
10490.00 2.571630e-03
10500.00 2.412510e-03
