# SVO FPS Paranal/VISTA.H; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 1015.5978854334 Jy (Pogson); lambda_eff 16347.740041298 A
# wavelength_A  transmission
17720.00 7.567917e-01
17730.00 7.472428e-01
17740.00 7.047798e-01
17750.00 7.170672e-01
17760.00 6.781722e-01
17770.00 6.960964e-01
17780.00 6.757594e-01
17790.00 6.175372e-01
17800.00 6.635748e-01
17810.00 5.941947e-01
17820.00 6.122256e-01
17830.00 6.109624e-01
17840.00 5.600381e-01
17850.00 4.803692e-01
17860.00 5.109509e-01
17870.00 4.920312e-01
17880.00 4.966879e-01
17890.00 4.696295e-01
17900.00 4.439768e-01
17910.00 3.909978e-01
17920.00 3.796742e-01
17930.00 3.416105e-01
17940.00 3.056222e-01
17950.00 3.083516e-01
17960.00 2.835831e-01
17970.00 2.535033e-01
17980.00 2.445000e-01
17990.00 2.409305e-01
18000.00 1.706675e-01
18010.00 1.373765e-01
18020.00 1.421767e-01
18030.00 1.442813e-01
18040.00 1.398359e-01
18050.00 1.407638e-01
18060.00 8.417243e-02
18070.00 9.136627e-02
18080.00 9.866357e-02
18090.00 9.021244e-02
18100.00 8.240180e-02
18110.00 5.113794e-02
18120.00 5.648364e-02
18130.00 4.102603e-02
18140.00 6.224819e-02
18150.00 4.545773e-02
18160.00 3.249847e-02
18170.00 4.031748e-02
18180.00 3.926650e-02
18190.00 3.065422e-02
18200.00 1.930007e-02
18210.00 1.342403e-02
18220.00 1.341000e-02
18230.00 2.239063e-02
18240.00 2.822382e-02
18250.00 2.126403e-02
18260.00 1.126831e-02
18270.00 1.371285e-02
18280.00 1.277639e-02
18290.00 7.589695e-03
18300.00 8.649381e-03
18310.00 6.206183e-03
18320.00 9.261627e-03
18330.00 7.855676e-03
18340.00 9.032253e-03
18350.00 3.132300e-03
18360.00 2.349541e-03
18370.00 3.061375e-03
18380.00 1.656350e-03
18390.00 4.686127e-03
18400.00 1.333502e-03
18410.00 3.178851e-03
18420.00 6.287121e-04
18430.00 3.172820e-03
18440.00 3.672024e-03
18450.00 5.717853e-03
18460.00 3.857942e-03
18470.00 5.247543e-04
18480.00 3.250770e-04
18490.00 1.293563e-03
18500.00 2.316748e-03
18510.00 1.856337e-03
18520.00 3.183703e-03
18530.00 9.724891e-04
18540.00 4.895487e-04
18550.00 1.905487e-03
18560.00 2.026292e-03
18570.00 6.165534e-04
18580.00 1.248093e-03
18590.00 9.592190e-04
18600.00 2.287692e-04
18610.00 6.726420e-04
18620.00 1.579556e-03
18630.00 1.343001e-03
18640.00 8.735786e-04
18650.00 1.013598e-03
18660.00 1.651905e-03
