# SVO FPS GAIA/GAIA3.Grp; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 2554.9484277488 Jy (Pogson); lambda_eff 7619.9599926215 A
# wavelength_A  transmission
10000.00 8.151652e-02
10010.00 7.867323e-02
10020.00 7.516055e-02
10030.00 7.204965e-02
10040.00 6.937478e-02
10050.00 6.611728e-02
10060.00 6.287120e-02
10070.00 6.049794e-02
10080.00 5.773207e-02
10090.00 5.437831e-02
10100.00 5.216487e-02
10110.00 4.988189e-02
10120.00 4.675191e-02
10130.00 4.439544e-02
10140.00 4.253832e-02
10150.00 4.004576e-02
10160.00 3.757255e-02
10170.00 3.604262e-02
10180.00 3.417089e-02
10190.00 3.181191e-02
10200.00 3.016902e-02
10210.00 2.886354e-02
10220.00 2.695782e-02
10230.00 2.527110e-02
10240.00 2.411697e-02
10250.00 2.285531e-02
10260.00 2.120258e-02
10270.00 2.004231e-02
10280.00 1.907709e-02
10290.00 1.777316e-02
10300.00 1.659184e-02
10310.00 1.575592e-02
10320.00 1.484861e-02
10330.00 1.371826e-02
10340.00 1.291412e-02
10350.00 1.222177e-02
10360.00 1.137073e-02
10370.00 1.057114e-02
10380.00 9.991050e-03
10390.00 9.371617e-03
10400.00 8.618908e-03
10410.00 8.072366e-03
10420.00 7.605176e-03
10430.00 7.045767e-03
10440.00 6.497088e-03
10450.00 6.113953e-03
10460.00 5.725359e-03
10470.00 5.222176e-03
10480.00 4.856080e-03
10490.00 4.567617e-03
10500.00 4.226771e-03
10510.00 3.848299e-03
10520.00 3.598460e-03
10530.00 3.368103e-03
10540.00 3.074502e-03
10550.00 2.811293e-03
10560.00 2.637464e-03
10570.00 2.455535e-03
10580.00 2.209080e-03
10590.00 2.030740e-03
10600.00 1.904990e-03
10610.00 1.752923e-03
10620.00 1.567991e-03
10630.00 1.452832e-03
10640.00 1.357105e-03
10650.00 1.232358e-03
10660.00 1.104516e-03
10670.00 1.025174e-03
10680.00 9.529471e-04
10690.00 8.544067e-04
10700.00 7.693390e-04
10710.00 7.134937e-04
10720.00 6.584623e-04
10730.00 5.846325e-04
10740.00 5.285030e-04
10750.00 4.905318e-04
10760.00 4.494620e-04
10770.00 3.961505e-04
10780.00 3.599926e-04
10790.00 3.332176e-04
10800.00 3.028373e-04
