# SVO FPS Paranal/VISTA.Ks; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 659.09409621139 Jy (Pogson); lambda_eff 21435.422066736 A
# wavelength_A  transmission
23690.00 7.410337e-03
23700.00 7.065574e-03
23710.00 5.883213e-03
23720.00 6.475224e-03
23730.00 7.086477e-03
23740.00 6.415808e-03
23750.00 5.017229e-03
23760.00 4.351287e-03
23770.00 4.000671e-03
23780.00 3.739280e-03
23790.00 3.884308e-03
23800.00 3.525752e-03
23810.00 3.048762e-03
23820.00 3.757373e-03
23830.00 3.777926e-03
23840.00 3.042448e-03
23850.00 3.317161e-03
23860.00 3.092519e-03
23870.00 3.185283e-03
23880.00 3.455548e-03
23890.00 4.038225e-03
23900.00 3.648435e-03
23910.00 2.829740e-03
23920.00 2.164178e-03
23930.00 2.038035e-03
23940.00 1.567181e-03
23950.00 1.551872e-03
23960.00 1.833716e-03
23970.00 1.513191e-03
23980.00 1.303292e-03
23990.00 1.267967e-03
24000.00 9.020551e-04
24010.00 2.456618e-03
24020.00 2.730861e-03
24030.00 1.618307e-03
24040.00 1.520463e-03
24050.00 1.921662e-03
24060.00 2.242547e-03
24070.00 2.076742e-03
24080.00 1.386844e-03
24090.00 1.654401e-03
24100.00 1.568808e-03
24110.00 1.304498e-03
24120.00 1.043991e-03
24130.00 6.744105e-04
24140.00 4.590148e-04
